Link;Name;Price ($);Mileage (miles);VIN_n
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=633950407&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=spotlight;Used 2016 Nissan Altima 3.5 SL w/ 3.5 Technology Package;19,685;40,674;1N4BL3APXGC196864
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=635711837&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2013 Nissan Altima 3.5 SL w/ Technology Pkg;17,900;68,602;1N4BL3AP8DN433948
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=630664513&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2016 Nissan Altima 3.5 SL;19,490;75,997;1N4BL3AP6GC123636
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=636971229&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2015 Nissan Altima 3.5 SL;17,995;46,777;1N4BL3AP5FC171806
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=615531802&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2014 Nissan Altima 3.5 SL w/ Technology Package;16,095;99,428;1N4BL3AP6EC198883
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=638436091&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2016 Nissan Altima 3.5 SL;18,494;70,746;1N4BL3AP5GC116273
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=627920515&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=spotlight;Used 2015 Nissan Altima 3.5 SL;16,895;82,947;1N4BL3AP9FC199155
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=629252041&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=spotlight;Used 2016 Nissan Altima 3.5 SL;18,625;67,772;1N4BL3AP5GC117049
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=639169671&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2013 Nissan Altima 3.5 SL;15,989;74,496;1N4BL3AP9DN405964
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=637666297&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2014 Nissan Altima 3.5 SL w/ Technology Package;18,900;44,290;1N4BL3AP8EC191417
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=639179972&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2017 Nissan Altima 3.5 SL w/ 3.5SL Technology Package;19,985;66,850;1N4BL3AP8HC237459
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=634942469&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=spotlight;Used 2013 Nissan Altima 3.5 SL w/ Technology Pkg;10,775;118,849;1N4BL3AP3DC912127
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=637803166&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2017 Nissan Altima 3.5 SL;17,785;80,106;1N4BL3AP2HC124347
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=627396588&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Certified 2017 Nissan Altima 3.5 SL;22,798;49,698;1N4BL3AP3HC207544
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=638484847&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2017 Nissan Altima 3.5 SL;17,995;92,154;1N4BL3AP4HC174585
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=627087974&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2015 Nissan Altima 3.5 SL;16,995;83,570;1N4BL3AP0FC235010
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=637050705&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2015 Nissan Altima 3.5 SL;16,995;85,866;1N4BL3APXFC592498
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=638200125&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2014 Nissan Altima 3.5 SL w/ Technology Package;17,148;94,553;1N4BL3AP4EC414276
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=639307809&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2015 Nissan Altima 3.5 SL;14,912;120,004;1N4BL3AP5FC117079
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=631937959&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2014 Nissan Altima 3.5 SL w/ Technology Package;17,000;55,486;1N4BL3AP8EN248218
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=637349604&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2016 Nissan Altima 3.5 SL;19,355;78,248;1N4BL3AP0GC165686
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=637349605&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2017 Nissan Altima 3.5 SL;20,358;70,358;1N4BL3AP8HC148944
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=635065101&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2018 Nissan Altima 3.5 SL;26,172;30,944;1N4BL3AP0JC135322
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=633400001&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2014 Nissan Altima 3.5 SL w/ Technology Package;18,999;41,741;1N4BL3AP0EC316149
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=619094812&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2016 Nissan Altima 3.5 SL w/ 3.5 Technology Package;21,400;58,925;1N4BL3AP3GC259710
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=639009069&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2014 Nissan Altima 3.5 SL w/ Technology Package;12,979;103,192;1N4BL3AP7EC296238
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=638595989&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2016 Nissan Altima 3.5 SL;18,695;72,589;1N4BL3AP8GC139823
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=633950407&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=spotlight;Used 2016 Nissan Altima 3.5 SL w/ 3.5 Technology Package;19,685;40,674;1N4BL3APXGC196864
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=637885775&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2015 Nissan Altima 3.5 SL;14,885;96,918;1N4BL3AP6FC163178
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=619344084&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2015 Nissan Altima 3.5 SL;15,095;101,037;1N4BL3AP0FC110038
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=635522127&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing;Used 2015 Nissan Altima 3.5 SL;16,999;90,207;1N4BL3AP1FC570096
